# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.28952601552009582520 -0.00426278216764330864 1.00046634674072265625 -1.20134460926055908203 -0.12725399434566497803 0.29230862855911254883 -1.20049941539764404297 -0.12786726653575897217 0.00019274308579042554
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.22500038146972656250 116.00000000000000000000 0.32202142477035522461 0.02397544309496879578 1.00046432018280029297 -1.22070002555847167969 -0.14707507193088531494 0.29183253645896911621 -1.19845592975616455078 -0.12766067683696746826 -0.00928094144910573959
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.25000000000000000000 116.00000000000000000000 0.31147646903991699219 0.02375424653291702271 1.00046193599700927734 -1.22241008281707763672 -0.14971350133419036865 0.29183727502822875977 -1.19846510887145996094 -0.12766510248184204102 -0.00856007449328899384
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.27499961853027343750 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.27499961853027343750 116.00000000000000000000 0.30034887790679931641 0.02350688353180885315 1.00046110153198242188 -1.22282898426055908203 -0.15114042162895202637 0.29184025526046752930 -1.19847667217254638672 -0.12766990065574645996 -0.00786492787301540375
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.30000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.30000019073486328125 116.00000000000000000000 0.28923177719116210938 0.02323846518993377686 1.00046348571777343750 -1.22199738025665283203 -0.15133129060268402100 0.29184395074844360352 -1.19850492477416992188 -0.12767191231250762939 -0.00719982339069247246
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.32499980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.32499980926513671875 116.00000000000000000000 0.27865386009216308594 0.02295589074492454529 1.00046145915985107422 -1.22000992298126220703 -0.15032042562961578369 0.29184585809707641602 -1.19852125644683837891 -0.12767708301544189453 -0.00652668951079249382
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.35000038146972656250 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.35000038146972656250 116.00000000000000000000 0.26920074224472045898 0.02265473827719688416 1.00046074390411376953 -1.21702814102172851562 -0.14820799231529235840 0.29185166954994201660 -1.19854128360748291016 -0.12767720222473144531 -0.00592074589803814888
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.37500000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.37500000000000000000 116.00000000000000000000 0.26123264431953430176 0.02233242988586425781 1.00046205520629882812 -1.21322321891784667969 -0.14513024687767028809 0.29185336828231811523 -1.19855904579162597656 -0.12767961621284484863 -0.00531025789678096771
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.39999961853027343750 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.39999961853027343750 116.00000000000000000000 0.25514885783195495605 0.02201739139854907990 1.00046205520629882812 -1.20885765552520751953 -0.14129182696342468262 0.29186061024665832520 -1.19857311248779296875 -0.12768054008483886719 -0.00475715100765228271
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.42500019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.42500019073486328125 116.00000000000000000000 0.25113168358802795410 0.02167411521077156067 1.00046277046203613281 -1.20415329933166503906 -0.13688635826110839844 0.29186594486236572266 -1.19859957695007324219 -0.12768296897411346436 -0.00420431839302182198
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.44999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.44999980926513671875 116.00000000000000000000 0.24933332204818725586 0.02132396772503852844 1.00046229362487792969 -1.19936788082122802734 -0.13216416537761688232 0.29187044501304626465 -1.19862163066864013672 -0.12768663465976715088 -0.00367899611592292786
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.47500038146972656250 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.47500038146972656250 116.00000000000000000000 0.24976548552513122559 0.02096940018236637115 1.00046455860137939453 -1.19475412368774414062 -0.12736915051937103271 0.29187586903572082520 -1.19864320755004882812 -0.12768821418285369873 -0.00317863980308175087
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.50000000000000000000 116.00000000000000000000 0.25233006477355957031 0.02061199024319648743 1.00046169757843017578 -1.19053661823272705078 -0.12274663150310516357 0.29188239574432373047 -1.19865691661834716797 -0.12768898904323577881 -0.00269978633150458336
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.52499961853027343750 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.52499961853027343750 116.00000000000000000000 0.25684869289398193359 0.02022022567689418793 1.00046217441558837891 -1.18690943717956542969 -0.11850946396589279175 0.29188504815101623535 -1.19868218898773193359 -0.12768910825252532959 -0.00225240015424787998
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.55000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.55000019073486328125 116.00000000000000000000 0.26300606131553649902 0.01985903643071651459 1.00046300888061523438 -1.18406188488006591797 -0.11489634960889816284 0.29189249873161315918 -1.19870495796203613281 -0.12769110500812530518 -0.00181368109770119190
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.57499980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.57499980926513671875 116.00000000000000000000 0.27047115564346313477 0.01947055198252201080 1.00046420097351074219 -1.18208980560302734375 -0.11205197125673294067 0.29189735651016235352 -1.19872570037841796875 -0.12769287824630737305 -0.00141506118234246969
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.60000038146972656250 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.60000038146972656250 116.00000000000000000000 0.27880340814590454102 0.01908625103533267975 1.00046288967132568359 -1.18107986450195312500 -0.11012016236782073975 0.29190337657928466797 -1.19874501228332519531 -0.12769491970539093018 -0.00103895505890250206
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.62500000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.62500000000000000000 116.00000000000000000000 0.28749820590019226074 0.01871266216039657593 1.00046348571777343750 -1.18104577064514160156 -0.10918542742729187012 0.29191011190414428711 -1.19877719879150390625 -0.12770017981529235840 -0.00064061064040288329
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.64999961853027343750 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.64999961853027343750 116.00000000000000000000 0.29614484310150146484 0.01832485757768154144 1.00046348571777343750 -1.18194842338562011719 -0.10926188528537750244 0.29191592335700988770 -1.19879162311553955078 -0.12770295143127441406 -0.00029461528174579144
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.67500019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.67500019073486328125 116.00000000000000000000 0.30427613854408264160 0.01795070432126522064 1.00046241283416748047 -1.18371164798736572266 -0.11032847315073013306 0.29192286729812622070 -1.19881331920623779297 -0.12770342826843261719 -0.00000340974474966060
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.69999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.69999980926513671875 116.00000000000000000000 0.31140223145484924316 0.01756740547716617584 1.00046038627624511719 -1.18620312213897705078 -0.11229401081800460815 0.29192903637886047363 -1.19883882999420166016 -0.12770733237266540527 0.00031460021273232996
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.72500038146972656250 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.72500038146972656250 116.00000000000000000000 0.31719204783439636230 0.01717715896666049957 1.00046133995056152344 -1.18924844264984130859 -0.11502416431903839111 0.29193362593650817871 -1.19885909557342529297 -0.12771053612232208252 0.00061763630947098136
