# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 0.50000000000000000000 1.15999996662139892578 0.53811800479888916016 -0.00225165765732526779 0.99985003471374511719 -2.21552586555480957031 0.05160224437713623047 0.53806531429290771484 -2.20503997802734375000 0.05065478757023811340 -0.00061939150327816606
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.44999980926513671875 11.15999984741210937500 0.52808594703674316406 0.00555268907919526100 1.00043976306915283203 -2.21613860130310058594 -0.09795138984918594360 0.53982800245285034180 -2.21685147285461425781 -0.09597624093294143677 -0.00191640353295952082
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.50000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.50000000000000000000 11.15999984741210937500 0.52973657846450805664 0.00546315917745232582 1.00043964385986328125 -2.21370553970336914062 -0.09474658966064453125 0.53982353210449218750 -2.21682810783386230469 -0.09597527235746383667 -0.00178802432492375374
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.55000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.55000019073486328125 11.15999984741210937500 0.53354221582412719727 0.00534086115658283234 1.00044012069702148438 -2.21211981773376464844 -0.09220103174448013306 0.53982174396514892578 -2.21684598922729492188 -0.09597343206405639648 -0.00166767102200537920
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.60000038146972656250 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.60000038146972656250 11.15999984741210937500 0.53857898712158203125 0.00521307066082954407 1.00044071674346923828 -2.21166300773620605469 -0.09086884558200836182 0.53981924057006835938 -2.21680927276611328125 -0.09597255289554595947 -0.00159466092009097338
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.64999961853027343750 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.64999961853027343750 11.15999984741210937500 0.54366272687911987305 0.00512208556756377220 1.00044131278991699219 -2.21240139007568359375 -0.09102536737918853760 0.53981792926788330078 -2.21686816215515136719 -0.09597101807594299316 -0.00142240733839571476
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.69999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.69999980926513671875 11.15999984741210937500 0.54766339063644409180 0.00503616500645875931 1.00044214725494384766 -2.21408414840698242188 -0.09260220825672149658 0.53981643915176391602 -2.21681642532348632812 -0.09596681594848632812 -0.00135482603218406439
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.75000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.75000000000000000000 11.15999984741210937500 0.54968279600143432617 0.00495093362405896187 1.00044095516204833984 -2.21628260612487792969 -0.09519690275192260742 0.53981608152389526367 -2.21678543090820312500 -0.09596420824527740479 -0.00123811420053243637
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.80000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.80000019073486328125 11.15999984741210937500 0.54933267831802368164 0.00482051121070981026 1.00044059753417968750 -2.21846437454223632812 -0.09817548096179962158 0.53980869054794311523 -2.21678614616394042969 -0.09596101939678192139 -0.00110613065771758556
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.85000038146972656250 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.85000038146972656250 11.15999984741210937500 0.54681020975112915039 0.00464675156399607658 1.00044298171997070312 -2.22013401985168457031 -0.10082941502332687378 0.53981190919876098633 -2.21681499481201171875 -0.09595879912376403809 -0.00101904768962413073
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.89999961853027343750 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.89999961853027343750 11.15999984741210937500 0.54281049966812133789 0.00456053763628005981 1.00044119358062744141 -2.22092533111572265625 -0.10256050527095794678 0.53980678319931030273 -2.21678900718688964844 -0.09595659375190734863 -0.00087943556718528271
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.94999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.94999980926513671875 11.15999984741210937500 0.53837496042251586914 0.00441143568605184555 1.00044155120849609375 -2.22071790695190429688 -0.10299798846244812012 0.53980773687362670898 -2.21671891212463378906 -0.09595377743244171143 -0.00083882536273449659
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.00000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.00000000000000000000 11.15999984741210937500 0.53453791141510009766 0.00428767176344990730 1.00044023990631103516 -2.21964216232299804688 -0.10210338979959487915 0.53980290889739990234 -2.21677350997924804688 -0.09595151245594024658 -0.00077040435280650854
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.05000019073486328125 11.15999984741210937500 0.53213787078857421875 0.00413310388103127480 1.00044286251068115234 -2.21797704696655273438 -0.10013281553983688354 0.53980207443237304688 -2.21676397323608398438 -0.09595032036304473877 -0.00068458868190646172
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.10000038146972656250 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.10000038146972656250 11.15999984741210937500 0.53162646293640136719 0.00399929936975240707 1.00044202804565429688 -2.21614885330200195312 -0.09758140891790390015 0.53979909420013427734 -2.21673154830932617188 -0.09594787657260894775 -0.00064531504176557064
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.14999961853027343750 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.14999961853027343750 11.15999984741210937500 0.53299915790557861328 0.00390978390350937843 1.00044202804565429688 -2.21458172798156738281 -0.09505118429660797119 0.53980010747909545898 -2.21674704551696777344 -0.09594439715147018433 -0.00060860323719680309
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.19999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.19999980926513671875 11.15999984741210937500 0.53584372997283935547 0.00379267428070306778 1.00044167041778564453 -2.21360445022583007812 -0.09311395883560180664 0.53979951143264770508 -2.21670150756835937500 -0.09594219177961349487 -0.00058897619601339102
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.25000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.25000000000000000000 11.15999984741210937500 0.53944164514541625977 0.00370705709792673588 1.00044155120849609375 -2.21340537071228027344 -0.09220079332590103149 0.53979367017745971680 -2.21666836738586425781 -0.09594098478555679321 -0.00054557441035285592
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.30000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.30000019073486328125 11.15999984741210937500 0.54292899370193481445 0.00360669963993132114 1.00044143199920654297 -2.21397638320922851562 -0.09249224513769149780 0.53979045152664184570 -2.21667385101318359375 -0.09593877941370010376 -0.00046406500041484833
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.35000038146972656250 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.35000038146972656250 11.15999984741210937500 0.54550218582153320312 0.00350546254776418209 1.00044083595275878906 -2.21513104438781738281 -0.09388718754053115845 0.53978711366653442383 -2.21665811538696289062 -0.09593725204467773438 -0.00043062647455371916
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.39999961853027343750 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.39999961853027343750 11.15999984741210937500 0.54658776521682739258 0.00345745193772017956 1.00044345855712890625 -2.21656346321105957031 -0.09602880477905273438 0.53978747129440307617 -2.21663928031921386719 -0.09593641757965087891 -0.00040875241393223405
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.44999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.44999980926513671875 11.15999984741210937500 0.54599511623382568359 0.00330011686310172081 1.00044333934783935547 -2.21791362762451171875 -0.09837332367897033691 0.53977674245834350586 -2.21661734580993652344 -0.09593582898378372192 -0.00036105434992350638
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.50000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
