# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.52895438671112060547 -0.02472518943250179291 1.00045418739318847656 -2.25400066375732421875 -0.23802317678928375244 0.54214966297149658203 -2.22668290138244628906 -0.24047785997390747070 -0.00042663124622777104
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.60000038146972656250 116.00000000000000000000 0.54694563150405883789 -0.00090504967374727130 1.00045919418334960938 -2.22478437423706054688 -0.23970121145248413086 0.54170370101928710938 -2.22467970848083496094 -0.24218514561653137207 -0.00252376822754740715
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.62500000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.62500000000000000000 116.00000000000000000000 0.54693883657455444336 -0.00085800624219700694 1.00045967102050781250 -2.22534132003784179688 -0.23940105736255645752 0.54170113801956176758 -2.22458744049072265625 -0.24218410253524780273 -0.00252576824277639389
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.64999961853027343750 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.64999961853027343750 116.00000000000000000000 0.54663449525833129883 -0.00083536037709563971 1.00045573711395263672 -2.22587108612060546875 -0.23921881616115570068 0.54169487953186035156 -2.22458267211914062500 -0.24218119680881500244 -0.00258607370778918266
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.67500019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.67500019073486328125 116.00000000000000000000 0.54603677988052368164 -0.00078765721991658211 1.00045537948608398438 -2.22634935379028320312 -0.23916471004486083984 0.54168576002120971680 -2.22458791732788085938 -0.24217952787876129150 -0.00270645087584853172
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.69999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.69999980926513671875 116.00000000000000000000 0.54517555236816406250 -0.00075788091635331511 1.00045609474182128906 -2.22673106193542480469 -0.23923519253730773926 0.54168641567230224609 -2.22452187538146972656 -0.24217741191387176514 -0.00273926625959575176
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.72500038146972656250 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.72500038146972656250 116.00000000000000000000 0.54408955574035644531 -0.00074341718573123217 1.00045573711395263672 -2.22700500488281250000 -0.23941871523857116699 0.54167890548706054688 -2.22452211380004882812 -0.24217602610588073730 -0.00276632444001734257
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.75000000000000000000 116.00000000000000000000 0.54282820224761962891 -0.00067800894612446427 1.00045526027679443359 -2.22713994979858398438 -0.23969689011573791504 0.54167097806930541992 -2.22451376914978027344 -0.24217420816421508789 -0.00282888766378164291
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.77499961853027343750 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.77499961853027343750 116.00000000000000000000 0.54147005081176757812 -0.00068928685504943132 1.00045549869537353516 -2.22712922096252441406 -0.24004222452640533447 0.54166656732559204102 -2.22442793846130371094 -0.24217446148395538330 -0.00285156792961061001
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.80000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.80000019073486328125 116.00000000000000000000 0.54008054733276367188 -0.00063989602494984865 1.00045561790466308594 -2.22696495056152343750 -0.24043114483356475830 0.54166215658187866211 -2.22436714172363281250 -0.24217271804809570312 -0.00289132446050643921
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.82499980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.82499980926513671875 116.00000000000000000000 0.53874218463897705078 -0.00060179800493642688 1.00045847892761230469 -2.22665667533874511719 -0.24082827568054199219 0.54165595769882202148 -2.22444820404052734375 -0.24216757714748382568 -0.00291975238360464573
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.85000038146972656250 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.85000038146972656250 116.00000000000000000000 0.53753912448883056641 -0.00064208946423605084 1.00045728683471679688 -2.22620964050292968750 -0.24120363593101501465 0.54164820909500122070 -2.22442054748535156250 -0.24216584861278533936 -0.00298440130427479744
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.87500000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.87500000000000000000 116.00000000000000000000 0.53653299808502197266 -0.00056278973352164030 1.00045609474182128906 -2.22563886642456054688 -0.24153146147727966309 0.54164332151412963867 -2.22433590888977050781 -0.24216493964195251465 -0.00297477608546614647
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.89999961853027343750 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.89999961853027343750 116.00000000000000000000 0.53580152988433837891 -0.00055540713947266340 1.00045764446258544922 -2.22499203681945800781 -0.24178542196750640869 0.54163771867752075195 -2.22436642646789550781 -0.24216279387474060059 -0.00301296566613018513
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.92500019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.92500019073486328125 116.00000000000000000000 0.53538793325424194336 -0.00054793432354927063 1.00045740604400634766 -2.22429943084716796875 -0.24194809794425964355 0.54162895679473876953 -2.22433257102966308594 -0.24215993285179138184 -0.00306369666941463947
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.94999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.94999980926513671875 116.00000000000000000000 0.53532421588897705078 -0.00053316348930820823 1.00045526027679443359 -2.22358536720275878906 -0.24200953543186187744 0.54162400960922241211 -2.22427201271057128906 -0.24215801060199737549 -0.00312698772177100182
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=8.97500038146972656250 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 8.97500038146972656250 116.00000000000000000000 0.53562742471694946289 -0.00051794032333418727 1.00045549869537353516 -2.22290110588073730469 -0.24196588993072509766 0.54162025451660156250 -2.22427892684936523438 -0.24215678870677947998 -0.00312401168048381805
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.00000000000000000000 116.00000000000000000000 0.53628712892532348633 -0.00048284034710377455 1.00045716762542724609 -2.22229766845703125000 -0.24182039499282836914 0.54161483049392700195 -2.22426557540893554688 -0.24215134978294372559 -0.00320283160544931889
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.02499961853027343750 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.02499961853027343750 116.00000000000000000000 0.53727453947067260742 -0.00047396204899996519 1.00045859813690185547 -2.22179341316223144531 -0.24158461391925811768 0.54161542654037475586 -2.22419786453247070312 -0.24215297400951385498 -0.00321924570016562939
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.05000019073486328125 116.00000000000000000000 0.53853809833526611328 -0.00046605395618826151 1.00045669078826904297 -2.22141242027282714844 -0.24127526581287384033 0.54160755872726440430 -2.22421169281005859375 -0.24214603006839752197 -0.00324881984852254391
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.07499980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.07499980926513671875 116.00000000000000000000 0.54000788927078247070 -0.00045174011029303074 1.00045537948608398438 -2.22118854522705078125 -0.24091695249080657959 0.54159766435623168945 -2.22420310974121093750 -0.24214556813240051270 -0.00328875798732042313
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.10000038146972656250 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.19999980926513671875 0.10000000149011611938 9.10000038146972656250 116.00000000000000000000 0.54160046577453613281 -0.00042726888204924762 1.00045633316040039062 -2.22113990783691406250 -0.24053695797920227051 0.54159468412399291992 -2.22414588928222656250 -0.24214483797550201416 -0.00333196157589554787
# display=4 E_dc=8.19999980926513671875 E_omega=0.10000000149011611938 omega=9.12500000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
