# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=3.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.01384041737765073776 0.01071299798786640167 1.00003099441528320312 -0.01163213141262531281 0.94546496868133544922 -0.00000533245065525989 0.00001788181543815881 0.94545215368270874023 -0.00405163457617163658
0.00000000000000000000 0.10000000149011611938 2.29999995231628417969 0.89999997615814208984 -0.04016836360096931458 0.03832067921757698059 0.99996429681777954102 0.09190397709608078003 0.38882210850715637207 -0.00000917278248380171 -0.00069637771230190992 0.38875722885131835938 -0.00043388883932493627
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=2.40000009536743164062 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 2.40000009536743164062 0.89999997615814208984 0.02924699895083904266 0.03925490751862525940 0.99996435642242431641 0.06524619460105895996 0.38889592885971069336 -0.00000463150036011939 -0.00070457858964800835 0.38874545693397521973 0.00219507119618356228
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=2.50000000000000000000 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 2.50000000000000000000 0.89999997615814208984 0.07746385037899017334 0.03974882513284683228 1.00001132488250732422 -0.01114667672663927078 0.38857263326644897461 -0.00001371530470350990 -0.00070434756344184279 0.38873812556266784668 0.00501272547990083694
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=2.59999990463256835938 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 2.59999990463256835938 0.89999997615814208984 0.06358537822961807251 0.03978804498910903931 1.00001013278961181641 -0.07736799865961074829 0.38866680860519409180 0.00000375612557945715 -0.00071662175469100475 0.38873815536499023438 0.00791536178439855576
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=2.70000004768371582031 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 2.70000004768371582031 0.89999997615814208984 -0.00220668618567287922 0.03931726887822151184 1.00001168251037597656 -0.08108313381671905518 0.38897421956062316895 -0.00000545223701919895 -0.00069851177977398038 0.38874149322509765625 0.01077003031969070435
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=2.79999995231628417969 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 2.79999995231628417969 0.89999997615814208984 -0.06654666364192962646 0.03838378563523292542 0.99996465444564819336 -0.02380143292248249054 0.38871118426322937012 -0.00000242252258431108 -0.00070328335277736187 0.38875481486320495605 0.01348117180168628693
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=2.90000009536743164062 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 2.90000009536743164062 0.89999997615814208984 -0.07662970572710037231 0.03705525025725364685 1.00001096725463867188 0.04884323477745056152 0.38858377933502197266 -0.00001358875033474760 -0.00069827167317271233 0.38877075910568237305 0.01594168506562709808
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.00000000000000000000 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.00000000000000000000 0.89999997615814208984 -0.02482207678258419037 0.03538971766829490662 1.00000977516174316406 0.07719504833221435547 0.38893231749534606934 -0.00000929450288822409 -0.00068810832453891635 0.38879135251045227051 0.01806321740150451660
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.09999990463256835938 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.09999990463256835938 0.89999997615814208984 0.04521049186587333679 0.03351339697837829590 1.00001132488250732422 0.04375201091170310974 0.38892969489097595215 -0.00000439144741903874 -0.00070602301275357604 0.38881397247314453125 0.01980364695191383362
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.20000004768371582031 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.20000004768371582031 0.89999997615814208984 0.07594158500432968140 0.03152909129858016968 0.99996495246887207031 -0.02148875594139099121 0.38865932822227478027 0.00000698645317243063 -0.00070969271473586559 0.38884019851684570312 0.02116727642714977264
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.29999995231628417969 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.29999995231628417969 0.89999997615814208984 0.04368488863110542297 0.02950100600719451904 0.99996161460876464844 -0.06335408985614776611 0.38885921239852905273 -0.00001052579045790480 -0.00069925858406350017 0.38886657357215881348 0.02214287593960762024
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.40000009536743164062 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.40000009536743164062 0.89999997615814208984 -0.02241792716085910797 0.02752983011305332184 0.99996292591094970703 -0.05234465748071670532 0.38902267813682556152 -0.00000293819744001667 -0.00069931178586557508 0.38889017701148986816 0.02280730195343494415
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.50000000000000000000 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.50000000000000000000 0.89999997615814208984 -0.06626843661069869995 0.02568284794688224792 0.99996447563171386719 -0.00207344628870487213 0.38881367444992065430 -0.00002578897328930907 -0.00070560286985710263 0.38891464471817016602 0.02319364622235298157
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.59999990463256835938 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.59999990463256835938 0.89999997615814208984 -0.05247496068477630615 0.02393301017582416534 0.99996393918991088867 0.04323768988251686096 0.38886207342147827148 -0.00001721732223813888 -0.00069496314972639084 0.38893657922744750977 0.02335082180798053741
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.70000004768371582031 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.70000004768371582031 0.89999997615814208984 0.00417849421501159668 0.02234962582588195801 1.00001072883605957031 0.04894794523715972900 0.38907754421234130859 -0.00000389176739190589 -0.00068844796624034643 0.38895797729492187500 0.02331946603953838348
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.79999995231628417969 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.79999995231628417969 0.89999997615814208984 0.05366747826337814331 0.02092533931136131287 0.99996221065521240234 0.01227396912872791290 0.38893935084342956543 0.00000204723983188160 -0.00070267228875309229 0.38897672295570373535 0.02317580021917819977
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.90000009536743164062 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.90000009536743164062 0.89999997615814208984 0.05470211431384086609 0.01964206062257289886 0.99996316432952880859 -0.03059826232492923737 0.38889670372009277344 0.00001571186658111401 -0.00071563239907845855 0.38899192214012145996 0.02295666374266147614
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.00000000000000000000 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.00000000000000000000 0.89999997615814208984 0.00924734212458133698 0.01849241182208061218 1.00000894069671630859 -0.04367125406861305237 0.38908693194389343262 -0.00000486666340293596 -0.00070117029827088118 0.38900801539421081543 0.02264019846916198730
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.09999990463256835938 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.09999990463256835938 0.89999997615814208984 -0.04153216630220413208 0.01747546158730983734 1.00001060962677001953 -0.02035093680024147034 0.38903775811195373535 -0.00000818930038803956 -0.00070797390071675181 0.38902086019515991211 0.02230805717408657074
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.19999980926513671875 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.19999980926513671875 0.89999997615814208984 -0.05357376858592033386 0.01655684225261211395 0.99996453523635864258 0.01632397808134555817 0.38893830776214599609 0.00000865863785293186 -0.00071114010643213987 0.38903200626373291016 0.02194291166961193085
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.30000019073486328125 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.30000019073486328125 0.89999997615814208984 -0.01850256510078907013 0.01574657484889030457 0.99996346235275268555 0.03575444594025611877 0.38906756043434143066 -0.00001087924192688661 -0.00069617881672456861 0.38904353976249694824 0.02160188555717468262
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.40000009536743164062 mu=0.89999997615814208984 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=5.00000000000000000000 B=3.00000000000000000000 t-max=10.00000000000000000000 dt=0.00100000004749745131 g-grid=4500
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
